query,method,rank,doc_title,doc_index,doc_text_snippet,bm25_score,dense_score,hybrid_score,relevance_type
Year the Berlin Wall fell,dense_only,8,Berlin,1419,"berlin ( , ) is the capital and largest city of germany by both area and population. its more than 3.85 million inhabitants make it the european union's most populous city, according to population wit",0.5522582449052363,0.7392979860305786,0.7392979860305786,relevant
Year the Berlin Wall fell,dense_only,9,Albert Speer,187,berthold konrad hermann albert speer (; ; 19 march 1905 – 1 september 1981) was a german architect who served as the minister of armaments and war production in nazi germany during most of world war i,0.6452711243386169,0.7280412912368774,0.7280412912368774,not_relevant
Year the Berlin Wall fell,dense_only,10,Battle of Białystok–Minsk,6974,the battle of białystok–minsk was a german strategic operation conducted by the wehrmacht's army group centre under field marshal fedor von bock during the penetration of the soviet border region in t,0.8928965110396568,0.7241663336753845,0.7241663336753845,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,1,Glanrhyd Bridge collapse,3685,"on 19 october 1987, a train on the heart of wales line derailed and fell into the river towy due to the partial collapse of the glanrhyd bridge near llandeilo, carmarthenshire. four people died as a r",1.0,0.6199092268943787,0.8099546134471893,partial
Year the Berlin Wall fell,hybrid_weighted_sum,2,Battle of Białystok–Minsk,6974,the battle of białystok–minsk was a german strategic operation conducted by the wehrmacht's army group centre under field marshal fedor von bock during the penetration of the soviet border region in t,0.8928965110396568,0.7241663336753845,0.8085314223575206,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,3,Czartoryski Palace (Vienna),6119,"czartoryski-schlössel (schlössel is roughly translatable as ""small palace"") was a palace called weinhaus in the währing district of vienna, austria. it was built in 1807 for the banker friedrich jakob",0.8930527450992061,0.7058948278427124,0.7994737864709592,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,4,Berlin Wall,1561,"the berlin wall (, ) was a guarded concrete barrier that encircled west berlin of the federal republic of germany (frg; west germany) from 1961 to 1989, separating it from east berlin and the german d",0.5577383005286711,1.0,0.7788691502643356,relevant
Year the Berlin Wall fell,hybrid_weighted_sum,5,Crimean offensive,8441,"the crimean offensive (8 april – 12 may 1944), known in german sources as the battle of the crimea, was a series of offensives by the red army directed at the german-held crimea. the red army's 4th uk",0.8803725912419061,0.6758284568786621,0.7781005240602841,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,6,Červené Dřevo,4040,"červené dřevo () is a hamlet in chudenín in klatovy district in the plzeň region of the czech republic.  geography červené dřevo is located about  southwest of klatovy, about 1 km east of the border w",0.8994315189207074,0.6285068988800049,0.7639692089003561,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,7,Hohenzollern Castle,9748,"hohenzollern castle ( ) is the ancestral seat of the imperial house of hohenzollern. the third of three hilltop castles built on the site, it is located atop mount hohenzollern, above and south of hec",0.8486345106032523,0.6594333648681641,0.7540339377357081,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,8,Palais Lanckoroński,6111,"the palais lanckoroński was a palace in vienna, austria, located at jacquingasse 16-18, in the landstraße district. it was constructed in 1894-95 for count karol lanckoroński and his family as a perso",0.8798737180318936,0.6193414330482483,0.749607575540071,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,9,Battle of Blenheim,1712,"the battle of blenheim (; ; ) fought on , was a major battle of the war of the spanish succession. the overwhelming allied victory ensured the safety of vienna from the franco-bavarian army, thus prev",0.8595965419208892,0.5750662088394165,0.7173313753801529,not_relevant
Year the Berlin Wall fell,hybrid_weighted_sum,10,2006 European cold wave,4345,"the 2006 european cold wave was an unusual and deadly cold wave which resulted in abnormal winter conditions over much of europe. southern europe saw cold and snow, while places in northern norway saw",0.8374278367344027,0.5895534157752991,0.7134906262548508,not_relevant
Year the Berlin Wall fell,hybrid_rrf,1,Battle of Białystok–Minsk,6974,the battle of białystok–minsk was a german strategic operation conducted by the wehrmacht's army group centre under field marshal fedor von bock during the penetration of the soviet border region in t,0.8928965110396568,0.7241663336753845,0.026785714285714288,not_relevant
Year the Berlin Wall fell,hybrid_rrf,2,Czartoryski Palace (Vienna),6119,"czartoryski-schlössel (schlössel is roughly translatable as ""small palace"") was a palace called weinhaus in the währing district of vienna, austria. it was built in 1807 for the banker friedrich jakob",0.8930527450992061,0.7058948278427124,0.025807525807525808,not_relevant
Year the Berlin Wall fell,hybrid_rrf,3,Glanrhyd Bridge collapse,3685,"on 19 october 1987, a train on the heart of wales line derailed and fell into the river towy due to the partial collapse of the glanrhyd bridge near llandeilo, carmarthenshire. four people died as a r",1.0,0.6199092268943787,0.025739237015474183,partial
Year the Berlin Wall fell,hybrid_rrf,4,Crimean offensive,8441,"the crimean offensive (8 april – 12 may 1944), known in german sources as the battle of the crimea, was a series of offensives by the red army directed at the german-held crimea. the red army's 4th uk",0.8803725912419061,0.6758284568786621,0.02402186421173763,not_relevant
Year the Berlin Wall fell,hybrid_rrf,5,Červené Dřevo,4040,"červené dřevo () is a hamlet in chudenín in klatovy district in the plzeň region of the czech republic.  geography červené dřevo is located about  southwest of klatovy, about 1 km east of the border w",0.8994315189207074,0.6285068988800049,0.023717595146166573,not_relevant
Year the Berlin Wall fell,hybrid_rrf,6,Palais Lanckoroński,6111,"the palais lanckoroński was a palace in vienna, austria, located at jacquingasse 16-18, in the landstraße district. it was constructed in 1894-95 for count karol lanckoroński and his family as a perso",0.8798737180318936,0.6193414330482483,0.020370370370370372,not_relevant
Year the Berlin Wall fell,hybrid_rrf,7,Hohenzollern Castle,9748,"hohenzollern castle ( ) is the ancestral seat of the imperial house of hohenzollern. the third of three hilltop castles built on the site, it is located atop mount hohenzollern, above and south of hec",0.8486345106032523,0.6594333648681641,0.019717261904761904,not_relevant
Year the Berlin Wall fell,hybrid_rrf,8,Berlin Wall,1561,"the berlin wall (, ) was a guarded concrete barrier that encircled west berlin of the federal republic of germany (frg; west germany) from 1961 to 1989, separating it from east berlin and the german d",0.5577383005286711,1.0,0.01639344262295082,relevant
Year the Berlin Wall fell,hybrid_rrf,9,North American blizzard of 2006,3534,"the north american blizzard of 2006 was a nor'easter that began on the evening of february 11, 2006. it dumped heavy snow across the mid-atlantic and new england states, from virginia to maine through",0.9897714731188153,0.40794989466667175,0.016129032258064516,not_relevant
Year the Berlin Wall fell,hybrid_rrf,10,Alexanderplatz,1026,"() () is a large public square and transport hub in the central mitte district of berlin. the square is named after the russian tsar alexander i, which also denotes the larger neighbourhood stretching",0.4956142447434167,0.8827711343765259,0.016129032258064516,partial
Capital city of Australia,bm25_only,1,Battery Park City,2007,battery park city is a mainly residential  planned community and neighborhood on the west side of the southern tip of the island of manhattan in new york city. it is bounded by the hudson river on the,1.0,0.3227316737174988,1.0,relevant
Capital city of Australia,bm25_only,2,Barcelona,1917,"barcelona ( , , ) is a city on the northeastern coast of spain. it is the capital and largest city of the autonomous community of catalonia, as well as the second-most populous municipality of spain. ",0.9960370282693859,0.5131977200508118,0.9960370282693859,partial
Capital city of Australia,bm25_only,3,List of nursing schools in the United States,9388,"this is a list of nursing schools in the united states of america, sorted by state. a nursing school is a school that teaches people how to be nurses (medical professionals who care for individuals, f",0.9947234690029562,0.4083178639411926,0.9947234690029562,not_relevant
Capital city of Australia,bm25_only,4,Abakan,1009,"abakan (; khakas: , ağban, or , abaxan) is the capital city of khakassia, russia, located in the central part of the minusinsk depression, at the confluence of the yenisei and abakan rivers. as of the",0.9929092256515436,0.4720953404903412,0.9929092256515436,partial
Capital city of Australia,bm25_only,5,Abydos (Hellespont),420,"abydos (, ) was an ancient city and bishopric in mysia. it was located at the nara burnu promontory on the asian coast of the hellespont (the straits of dardanelles), opposite the ancient city of sest",0.992760752880846,0.41713786125183105,0.992760752880846,partial
Capital city of Australia,bm25_only,6,Byzantium,1559,byzantium () or byzantion () was an ancient greek city in classical antiquity that became known as constantinople in late antiquity and istanbul today. the greek name byzantion and its latinization by,0.9926789061026402,0.39334067702293396,0.9926789061026402,partial
